Rate,Depth,Thick,Temp,Perm,Poro,Time,Weight
3000,2300,840,140,30,0.1,1,1.095
3000,2279,840,140,30,0.1,1,1.095
3000,2247,840,140,30,0.1,1,1.095
3000,2247,840,140,30,0.1,1,1.095
3000,2042,840,140,30,0.1,1,1.095
3000,2042,840,140,30,0.1,1,1.095
3000,2261,840,140,30,0.1,1,1.095
3000,2427,840,140,30,0.1,1,1.095
3000,2414,840,140,30,0.1,1,1.095
3000,2230,840,140,30,0.1,1,1.095
3000,2308,840,140,30,0.1,1,1.095
3000,2308,840,140,30,0.1,1,1.095
3000,2296,840,140,30,0.1,1,1.095
3000,2296,840,140,30,0.1,1,1.095
3000,2296,840,140,30,0.1,1,1.095
3000,2219,840,140,30,0.1,1,1.095
3000,2296,840,140,30,0.1,1,1.095
3000,2648,840,140,30,0.1,1,1.095
3000,2168,840,140,30,0.1,1,1.095
3000,2263,840,140,30,0.1,1,1.095
3000,2312,840,140,30,0.1,1,1.095
3000,2226,840,140,30,0.1,1,1.095
3000,2141,840,140,30,0.1,1,1.095
3000,2141,840,140,30,0.1,1,1.095
3000,2356,840,140,30,0.1,1,1.095
3000,2228,840,140,30,0.1,1,1.095
3000,2228,840,140,30,0.1,1,1.095
3000,2233,840,140,30,0.1,1,1.095
3000,2233,840,140,30,0.1,1,1.095
3000,2456,840,140,30,0.1,1,1.095
3000,2456,840,140,30,0.1,1,1.095
3000,2245,840,140,30,0.1,1,1.095
3000,2245,840,140,30,0.1,1,1.095
3000,2245,840,140,30,0.1,1,1.095
3000,2218,840,140,30,0.1,1,1.095
3000,2150,840,140,30,0.1,1,1.095
3000,2150,840,140,30,0.1,1,1.095
3000,2150,840,140,30,0.1,1,1.095
3000,2278,840,140,30,0.1,1,1.095
3000,2278,840,140,30,0.1,1,1.095
3000,2149,840,140,30,0.1,1,1.095
3000,2246,840,140,30,0.1,1,1.095
3000,2165,840,140,30,0.1,1,1.095
3000,2224,840,140,30,0.1,1,1.095
3000,2166,840,140,30,0.1,1,1.095
3000,2209,840,140,30,0.1,1,1.095
3000,2203,840,140,30,0.1,1,1.095
3000,2203,840,140,30,0.1,1,1.095
3000,2171,840,140,30,0.1,1,1.095
3000,2171,840,140,30,0.1,1,1.095
3000,2171,840,140,30,0.1,1,1.095
3000,2224,840,140,30,0.1,1,1.095
3000,2257,840,140,30,0.1,1,1.095
3000,2276,840,140,30,0.1,1,1.095
3000,2276,840,140,30,0.1,1,1.095
3000,2223,840,140,30,0.1,1,1.095
3000,2252,840,140,30,0.1,1,1.095
3000,2498,840,140,30,0.1,1,1.095
3000,2498,840,140,30,0.1,1,1.095
3000,2479,840,140,30,0.1,1,1.095
3000,2185,840,140,30,0.1,1,1.095
3000,2244,840,140,30,0.1,1,1.095
3000,2306,840,140,30,0.1,1,1.095
3000,2306,840,140,30,0.1,1,1.095
3000,2365,840,140,30,0.1,1,1.095
3000,2269,840,140,30,0.1,1,1.095
3000,2269,840,140,30,0.1,1,1.095
3000,2269,840,140,30,0.1,1,1.095
3000,2269,840,140,30,0.1,1,1.095
3000,2136,840,140,30,0.1,1,1.095
3000,2136,840,140,30,0.1,1,1.095
3000,2113,840,140,30,0.1,1,1.095
3000,2109,840,140,30,0.1,1,1.095
3000,2109,840,140,30,0.1,1,1.095
3000,2397,840,140,30,0.1,1,1.095
3000,2397,840,140,30,0.1,1,1.095
3000,2397,840,140,30,0.1,1,1.095
3000,2275,840,140,30,0.1,1,1.095
3000,2240,840,140,30,0.1,1,1.095
3000,2137,840,140,30,0.1,1,1.095
3000,2186,840,140,30,0.1,1,1.095
3000,2171,840,140,30,0.1,1,1.095
3000,2146,840,140,30,0.1,1,1.095
3000,2286,840,140,30,0.1,1,1.095
3000,2282,840,140,30,0.1,1,1.095
3000,2244,840,140,30,0.1,1,1.095
3000,2378,840,140,30,0.1,1,1.095
3000,2378,840,140,30,0.1,1,1.095
3000,2378,840,140,30,0.1,1,1.095
3000,2319,840,140,30,0.1,1,1.095
3000,2319,840,140,30,0.1,1,1.095
3000,2140,840,140,30,0.1,1,1.095
3000,2287,840,140,30,0.1,1,1.095
3000,2289,840,140,30,0.1,1,1.095
3000,2241,840,140,30,0.1,1,1.095
3000,2286,840,140,30,0.1,1,1.095
3000,2122,840,140,30,0.1,1,1.095
3000,2216,840,140,30,0.1,1,1.095
3000,2216,840,140,30,0.1,1,1.095
3000,2216,840,140,30,0.1,1,1.095
3000,2237,840,140,30,0.1,1,1.095
3000,2237,840,140,30,0.1,1,1.095
3000,2211,840,140,30,0.1,1,1.095
3000,2266,840,140,30,0.1,1,1.095
3000,2249,840,140,30,0.1,1,1.095
3000,2249,840,140,30,0.1,1,1.095
3000,2243,840,140,30,0.1,1,1.095
3000,2143,840,140,30,0.1,1,1.095
3000,2150,840,140,30,0.1,1,1.095
3000,2127,840,140,30,0.1,1,1.095
3000,2284,840,140,30,0.1,1,1.095
3000,2225,840,140,30,0.1,1,1.095
3000,2069,840,140,30,0.1,1,1.095
3000,2177,840,140,30,0.1,1,1.095
3000,2276,840,140,30,0.1,1,1.095
3000,2249,840,140,30,0.1,1,1.095
3000,2345,840,140,30,0.1,1,1.095
3000,2186,840,140,30,0.1,1,1.095
3000,2228,840,140,30,0.1,1,1.095
3000,2263,840,140,30,0.1,1,1.095
3000,2234,840,140,30,0.1,1,1.095
3000,2238,840,140,30,0.1,1,1.095
3000,2242,840,140,30,0.1,1,1.095
3000,2167,840,140,30,0.1,1,1.095
3000,2262,840,140,30,0.1,1,1.095
3000,2262,840,140,30,0.1,1,1.095
3000,2023,840,140,30,0.1,1,1.095
3000,2121,840,140,30,0.1,1,1.095
3000,2101,840,140,30,0.1,1,1.095
3000,2297,840,140,30,0.1,1,1.095
3000,2234,840,140,30,0.1,1,1.095
3000,2201,840,140,30,0.1,1,1.095
3000,2218,840,140,30,0.1,1,1.095
3000,2299,840,140,30,0.1,1,1.095
3000,2192,840,140,30,0.1,1,1.095
3000,2244,840,140,30,0.1,1,1.095
3000,2268,840,140,30,0.1,1,1.095
3000,2113,840,140,30,0.1,1,1.095
3000,2190,840,140,30,0.1,1,1.095
3000,2154,840,140,30,0.1,1,1.095
3000,2273,840,140,30,0.1,1,1.095
3000,2305,840,140,30,0.1,1,1.095
3000,2270,840,140,30,0.1,1,1.095
3000,2184,840,140,30,0.1,1,1.095
3000,2248,840,140,30,0.1,1,1.095
3000,2278,840,140,30,0.1,1,1.095
3000,2192,840,140,30,0.1,1,1.095
3000,2217,840,140,30,0.1,1,1.095
3000,2297,840,140,30,0.1,1,1.095
3000,2447,840,140,30,0.1,1,1.095
3000,2189,840,140,30,0.1,1,1.095
3000,2113,840,140,30,0.1,1,1.095
3000,2148,840,140,30,0.1,1,1.095
3000,2138,840,140,30,0.1,1,1.095
3000,2138,840,140,30,0.1,1,1.095
3000,2188,840,140,30,0.1,1,1.095
3000,2178,840,140,30,0.1,1,1.095
3000,2040,840,140,30,0.1,1,1.095
3000,2047,840,140,30,0.1,1,1.095
3000,2337,840,140,30,0.1,1,1.095
3000,2227,840,140,30,0.1,1,1.095
3000,2141,840,140,30,0.1,1,1.095
3000,2178,840,140,30,0.1,1,1.095
3000,2170,840,140,30,0.1,1,1.095
3000,2084,840,140,30,0.1,1,1.095
3000,2326,840,140,30,0.1,1,1.095
3000,2326,840,140,30,0.1,1,1.095
3000,2454,840,140,30,0.1,1,1.095
3000,2233,840,140,30,0.1,1,1.095
3000,2256,840,140,30,0.1,1,1.095
3000,2371,840,140,30,0.1,1,1.095
3000,2130,840,140,30,0.1,1,1.095
3000,2183,840,140,30,0.1,1,1.095
3000,2595,840,140,30,0.1,1,1.095
3000,2216,840,140,30,0.1,1,1.095
3000,2185,840,140,30,0.1,1,1.095
3000,2185,840,140,30,0.1,1,1.095
3000,2013,840,140,30,0.1,1,1.095
3000,2013,840,140,30,0.1,1,1.095
3000,2013,840,140,30,0.1,1,1.095
3000,2138,840,140,30,0.1,1,1.095
3000,2293,840,140,30,0.1,1,1.095
3000,2293,840,140,30,0.1,1,1.095
3000,2262,840,140,30,0.1,1,1.095
3000,2246,840,140,30,0.1,1,1.095
3000,2278,840,140,30,0.1,1,1.095
3000,2478,840,140,30,0.1,1,1.095
3000,2329,840,140,30,0.1,1,1.095
3000,2102,840,140,30,0.1,1,1.095
3000,2179,840,140,30,0.1,1,1.095
3000,2194,840,140,30,0.1,1,1.095
3000,2194,840,140,30,0.1,1,1.095
3000,2108,840,140,30,0.1,1,1.095
3000,2415,840,140,30,0.1,1,1.095
3000,2415,840,140,30,0.1,1,1.095
3000,2540,840,140,30,0.1,1,1.095
3000,2645,840,140,30,0.1,1,1.095
3000,2119,840,140,30,0.1,1,1.095
3000,2222,840,140,30,0.1,1,1.095
3000,2218,840,140,30,0.1,1,1.095
3000,2083,840,140,30,0.1,1,1.095
3000,2108,840,140,30,0.1,1,1.095
3000,2187,840,140,30,0.1,1,1.095
3000,2209,840,140,30,0.1,1,1.095
3000,2141,840,140,30,0.1,1,1.095
3000,2141,840,140,30,0.1,1,1.095
3000,2106,840,140,30,0.1,1,1.095
3000,2441,840,140,30,0.1,1,1.095
3000,1879,840,140,30,0.1,1,1.095
3000,2211,840,140,30,0.1,1,1.095
3000,2199,840,140,30,0.1,1,1.095
3000,2216,840,140,30,0.1,1,1.095
3000,2152,840,140,30,0.1,1,1.095
3000,2285,840,140,30,0.1,1,1.095
3000,2112,840,140,30,0.1,1,1.095
3000,2265,840,140,30,0.1,1,1.095
3000,2194,840,140,30,0.1,1,1.095
3000,1885,840,140,30,0.1,1,1.095
3000,2175,840,140,30,0.1,1,1.095
3000,2366,840,140,30,0.1,1,1.095
3000,2123,840,140,30,0.1,1,1.095
3000,2666,840,140,30,0.1,1,1.095
3000,2159,840,140,30,0.1,1,1.095
3000,2270,840,140,30,0.1,1,1.095
3000,2097,840,140,30,0.1,1,1.095
3000,2287,840,140,30,0.1,1,1.095
3000,2466,840,140,30,0.1,1,1.095
3000,2569,840,140,30,0.1,1,1.095
3000,2145,840,140,30,0.1,1,1.095
3000,1882,840,140,30,0.1,1,1.095
3000,2150,840,140,30,0.1,1,1.095
3000,2118,840,140,30,0.1,1,1.095
3000,2118,840,140,30,0.1,1,1.095
3000,2213,840,140,30,0.1,1,1.095
3000,2355,840,140,30,0.1,1,1.095
3000,1890,840,140,30,0.1,1,1.095
3000,2150,840,140,30,0.1,1,1.095
3000,2172,840,140,30,0.1,1,1.095
3000,2399,840,140,30,0.1,1,1.095
3000,1880,840,140,30,0.1,1,1.095
3000,2333,840,140,30,0.1,1,1.095
3000,2116,840,140,30,0.1,1,1.095
3000,2402,840,140,30,0.1,1,1.095
3000,2200,840,140,30,0.1,1,1.095
3000,2154,840,140,30,0.1,1,1.095
3000,2142,840,140,30,0.1,1,1.095
3000,2424,840,140,30,0.1,1,1.095
3000,2424,840,140,30,0.1,1,1.095
3000,2244,840,140,30,0.1,1,1.095
3000,2082,840,140,30,0.1,1,1.095
3000,1975,840,140,30,0.1,1,1.095
3000,2257,840,140,30,0.1,1,1.095
3000,2118,840,140,30,0.1,1,1.095
3000,2107,840,140,30,0.1,1,1.095
3000,1894,840,140,30,0.1,1,1.095
3000,2244,840,140,30,0.1,1,1.095
3000,2241,840,140,30,0.1,1,1.095
3000,2138,840,140,30,0.1,1,1.095
3000,2290,840,140,30,0.1,1,1.095
3000,2319,840,140,30,0.1,1,1.095
3000,2319,840,140,30,0.1,1,1.095
3000,2329,840,140,30,0.1,1,1.095
3000,2267,840,140,30,0.1,1,1.095
3000,2192,840,140,30,0.1,1,1.095
3000,2245,840,140,30,0.1,1,1.095
3000,2202,840,140,30,0.1,1,1.095
3000,2150,840,140,30,0.1,1,1.095
3000,2216,840,140,30,0.1,1,1.095
3000,2350,840,140,30,0.1,1,1.095
3000,2350,840,140,30,0.1,1,1.095
3000,2391,840,140,30,0.1,1,1.095
3000,2305,840,140,30,0.1,1,1.095
3000,1968,840,140,30,0.1,1,1.095
3000,2154,840,140,30,0.1,1,1.095
3000,2119,840,140,30,0.1,1,1.095
3000,2282,840,140,30,0.1,1,1.095
3000,2246,840,140,30,0.1,1,1.095
3000,2441,840,140,30,0.1,1,1.095
3000,2139,840,140,30,0.1,1,1.095
3000,2341,840,140,30,0.1,1,1.095
3000,1888,840,140,30,0.1,1,1.095
3000,2279,840,140,30,0.1,1,1.095
3000,2127,840,140,30,0.1,1,1.095
3000,2199,840,140,30,0.1,1,1.095
3000,2160,840,140,30,0.1,1,1.095
3000,2242,840,140,30,0.1,1,1.095
3000,2242,840,140,30,0.1,1,1.095
3000,2204,840,140,30,0.1,1,1.095
3000,2332,840,140,30,0.1,1,1.095
3000,1879,840,140,30,0.1,1,1.095
3000,2284,840,140,30,0.1,1,1.095
3000,2230,840,140,30,0.1,1,1.095
3000,2413,840,140,30,0.1,1,1.095
3000,2371,840,140,30,0.1,1,1.095
3000,2458,840,140,30,0.1,1,1.095
3000,2253,840,140,30,0.1,1,1.095
3000,1893,840,140,30,0.1,1,1.095
3000,1886,840,140,30,0.1,1,1.095
3000,2132,840,140,30,0.1,1,1.095
3000,2450,840,140,30,0.1,1,1.095
3000,2105,840,140,30,0.1,1,1.095
3000,2105,840,140,30,0.1,1,1.095
3000,2400,840,140,30,0.1,1,1.095
3000,2138,840,140,30,0.1,1,1.095
3000,1902,840,140,30,0.1,1,1.095
3000,2407,840,140,30,0.1,1,1.095
3000,2224,840,140,30,0.1,1,1.095
3000,2333,840,140,30,0.1,1,1.095
3000,1958,840,140,30,0.1,1,1.095
3000,1958,840,140,30,0.1,1,1.095
3000,2305,840,140,30,0.1,1,1.095
3000,2278,840,140,30,0.1,1,1.095
3000,2256,840,140,30,0.1,1,1.095
3000,2342,840,140,30,0.1,1,1.095
3000,2005,840,140,30,0.1,1,1.095
3000,2179,840,140,30,0.1,1,1.095
3000,2179,840,140,30,0.1,1,1.095
3000,2116,840,140,30,0.1,1,1.095
3000,2350,840,140,30,0.1,1,1.095
3000,2151,840,140,30,0.1,1,1.095
3000,2116,840,140,30,0.1,1,1.095
3000,2516,840,140,30,0.1,1,1.095
3000,2516,840,140,30,0.1,1,1.095
3000,2303,840,140,30,0.1,1,1.095
3000,2278,840,140,30,0.1,1,1.095
3000,2241,840,140,30,0.1,1,1.095
3000,2214,840,140,30,0.1,1,1.095
3000,2157,840,140,30,0.1,1,1.095
3000,2157,840,140,30,0.1,1,1.095
3000,2445,840,140,30,0.1,1,1.095
3000,2445,840,140,30,0.1,1,1.095
3000,2260,840,140,30,0.1,1,1.095
3000,2290,840,140,30,0.1,1,1.095
3000,2292,840,140,30,0.1,1,1.095
3000,2331,840,140,30,0.1,1,1.095
3000,2125,840,140,30,0.1,1,1.095
3000,1893,840,140,30,0.1,1,1.095
3000,1925,840,140,30,0.1,1,1.095
3000,2464,840,140,30,0.1,1,1.095
3000,2389,840,140,30,0.1,1,1.095
3000,2241,840,140,30,0.1,1,1.095
3000,2107,840,140,30,0.1,1,1.095
3000,2082,840,140,30,0.1,1,1.095
3000,2318,840,140,30,0.1,1,1.095
3000,1905,840,140,30,0.1,1,1.095
3000,2232,840,140,30,0.1,1,1.095
3000,2182,840,140,30,0.1,1,1.095
3000,2224,840,140,30,0.1,1,1.095
3000,2335,840,140,30,0.1,1,1.095
3000,2326,840,140,30,0.1,1,1.095
3000,2219,840,140,30,0.1,1,1.095
3000,2330,840,140,30,0.1,1,1.095
3000,2269,840,140,30,0.1,1,1.095
3000,2099,840,140,30,0.1,1,1.095
3000,2269,840,140,30,0.1,1,1.095
3000,2177,840,140,30,0.1,1,1.095
3000,2213,840,140,30,0.1,1,1.095
3000,2054,840,140,30,0.1,1,1.095
3000,2334,840,140,30,0.1,1,1.095
3000,2327,840,140,30,0.1,1,1.095
3000,2137,840,140,30,0.1,1,1.095
3000,2610,840,140,30,0.1,1,1.095
3000,2246,840,140,30,0.1,1,1.095
3000,2393,840,140,30,0.1,1,1.095
3000,2158,840,140,30,0.1,1,1.095
3000,2348,840,140,30,0.1,1,1.095
3000,2348,840,140,30,0.1,1,1.095
3000,2212,840,140,30,0.1,1,1.095
3000,2212,840,140,30,0.1,1,1.095
3000,1893,840,140,30,0.1,1,1.095
3000,1887,840,140,30,0.1,1,1.095
3000,2186,840,140,30,0.1,1,1.095
3000,2180,840,140,30,0.1,1,1.095
3000,2382,840,140,30,0.1,1,1.095
3000,1893,840,140,30,0.1,1,1.095
3000,2161,840,140,30,0.1,1,1.095
3000,2295,840,140,30,0.1,1,1.095
3000,2295,840,140,30,0.1,1,1.095
3000,2213,840,140,30,0.1,1,1.095
3000,2196,840,140,30,0.1,1,1.095
3000,2042,840,140,30,0.1,1,1.095
3000,2134,840,140,30,0.1,1,1.095
3000,1933,840,140,30,0.1,1,1.095
3000,1906,840,140,30,0.1,1,1.095
3000,2321,840,140,30,0.1,1,1.095
3000,2321,840,140,30,0.1,1,1.095
3000,1928,840,140,30,0.1,1,1.095
3000,2117,840,140,30,0.1,1,1.095
3000,2160,840,140,30,0.1,1,1.095
3000,1908,840,140,30,0.1,1,1.095
3000,1908,840,140,30,0.1,1,1.095
3000,1908,840,140,30,0.1,1,1.095
3000,2450,840,140,30,0.1,1,1.095
3000,2405,840,140,30,0.1,1,1.095
3000,1890,840,140,30,0.1,1,1.095
3000,1942,840,140,30,0.1,1,1.095
3000,2129,840,140,30,0.1,1,1.095
3000,2178,840,140,30,0.1,1,1.095
3000,2213,840,140,30,0.1,1,1.095
3000,2128,840,140,30,0.1,1,1.095
3000,2204,840,140,30,0.1,1,1.095
3000,2083,840,140,30,0.1,1,1.095
3000,2125,840,140,30,0.1,1,1.095
3000,2042,840,140,30,0.1,1,1.095
3000,2289,840,140,30,0.1,1,1.095
3000,2523,840,140,30,0.1,1,1.095
3000,2143,840,140,30,0.1,1,1.095
3000,2301,840,140,30,0.1,1,1.095
3000,2259,840,140,30,0.1,1,1.095
3000,1939,840,140,30,0.1,1,1.095
3000,2176,840,140,30,0.1,1,1.095
3000,2108,840,140,30,0.1,1,1.095
3000,2108,840,140,30,0.1,1,1.095
3000,2114,840,140,30,0.1,1,1.095
3000,2006,840,140,30,0.1,1,1.095
3000,2155,840,140,30,0.1,1,1.095
3000,2091,840,140,30,0.1,1,1.095
3000,2176,840,140,30,0.1,1,1.095
3000,1955,840,140,30,0.1,1,1.095
3000,1955,840,140,30,0.1,1,1.095
3000,1899,840,140,30,0.1,1,1.095
3000,2121,840,140,30,0.1,1,1.095
3000,2081,840,140,30,0.1,1,1.095
3000,1930,840,140,30,0.1,1,1.095
3000,2115,840,140,30,0.1,1,1.095
3000,2192,840,140,30,0.1,1,1.095
3000,2192,840,140,30,0.1,1,1.095
3000,2045,840,140,30,0.1,1,1.095
3000,1901,840,140,30,0.1,1,1.095
3000,2142,840,140,30,0.1,1,1.095
3000,2204,845,140,40,0.1,1,1.095
3000,2204,845,140,40,0.1,1,1.095
3000,2133,845,140,40,0.1,1,1.095
3000,2090,845,140,40,0.1,1,1.095
3000,1911,845,140,40,0.1,1,1.095
3000,1911,845,140,40,0.1,1,1.095
3000,1899,845,140,40,0.1,1,1.095
3000,2083,845,140,40,0.1,1,1.095
3000,2089,845,140,40,0.1,1,1.095
3000,2010,845,140,40,0.1,1,1.095
3000,2089,845,140,40,0.1,1,1.095
3000,2243,845,140,40,0.1,1,1.095
3000,2098,845,140,40,0.1,1,1.095
3000,2157,845,140,40,0.1,1,1.095
3000,2107,845,140,40,0.1,1,1.095
3000,2046,845,140,40,0.1,1,1.095
3000,1996,845,140,40,0.1,1,1.095
3000,2146,845,140,40,0.1,1,1.095
3000,2170,845,140,40,0.1,1,1.095
3000,1982,845,140,40,0.1,1,1.095
3000,2120,845,140,40,0.1,1,1.095
3000,2094,845,140,40,0.1,1,1.095
3000,2055,845,140,40,0.1,1,1.095
3000,2055,845,140,40,0.1,1,1.095
3000,2043,845,140,40,0.1,1,1.095
3000,2414,845,140,40,0.1,1,1.095
3000,1989,845,140,40,0.1,1,1.095
3000,2177,845,140,40,0.1,1,1.095
3000,2018,845,140,40,0.1,1,1.095
3000,2110,845,140,40,0.1,1,1.095
3000,2125,845,140,40,0.1,1,1.095
3000,2105,845,140,40,0.1,1,1.095
3000,2055,845,140,40,0.1,1,1.095
3000,1905,845,140,40,0.1,1,1.095
3000,1905,845,140,40,0.1,1,1.095
3000,2101,845,140,40,0.1,1,1.095
3000,2085,845,140,40,0.1,1,1.095
3000,2064,845,140,40,0.1,1,1.095
3000,2059,845,140,40,0.1,1,1.095
3000,2004,845,140,40,0.1,1,1.095
3000,2109,845,140,40,0.1,1,1.095
3000,2129,845,140,40,0.1,1,1.095
3000,2084,845,140,40,0.1,1,1.095
3000,2119,845,140,40,0.1,1,1.095
3000,2228,845,140,40,0.1,1,1.095
3000,1985,845,140,40,0.1,1,1.095
3000,1913,845,140,40,0.1,1,1.095
3000,2113,845,140,40,0.1,1,1.095
3000,1917,845,140,40,0.1,1,1.095
3000,1917,845,140,40,0.1,1,1.095
3000,2045,845,140,40,0.1,1,1.095
3000,2440,845,140,40,0.1,1,1.095
3000,2090,845,140,40,0.1,1,1.095
3000,1906,845,140,40,0.1,1,1.095
3000,1913,845,140,40,0.1,1,1.095
3000,2047,845,140,40,0.1,1,1.095
3000,2097,845,140,40,0.1,1,1.095
3000,2222,845,140,40,0.1,1,1.095
3000,2043,845,140,40,0.1,1,1.095
3000,2119,845,140,40,0.1,1,1.095
3000,1911,845,140,40,0.1,1,1.095
3000,1988,845,140,40,0.1,1,1.095
3000,2109,845,140,40,0.1,1,1.095
3000,2208,845,140,40,0.1,1,1.095
3000,1980,845,140,40,0.1,1,1.095
3000,2098,845,140,40,0.1,1,1.095
3000,2035,845,140,40,0.1,1,1.095
3000,1911,845,140,40,0.1,1,1.095
3000,1913,845,140,40,0.1,1,1.095
3000,2241,845,140,40,0.1,1,1.095
3000,2081,845,140,40,0.1,1,1.095
3000,1913,845,140,40,0.1,1,1.095
3000,1913,845,140,40,0.1,1,1.095
3000,1913,845,140,40,0.1,1,1.095
3000,1971,845,140,40,0.1,1,1.095
3000,1911,845,140,40,0.1,1,1.095
3000,2215,845,140,40,0.1,1,1.095
3000,2104,845,140,40,0.1,1,1.095
3000,1980,845,140,40,0.1,1,1.095
3000,1908,845,140,40,0.1,1,1.095
3000,1911,845,140,40,0.1,1,1.095
3000,1991,845,140,40,0.1,1,1.095
3000,2280,845,140,40,0.1,1,1.095
3000,1904,845,140,40,0.1,1,1.095
3000,2136,845,140,40,0.1,1,1.095
3000,1977,845,140,40,0.1,1,1.095
3000,2052,845,140,40,0.1,1,1.095
3000,2153,845,140,40,0.1,1,1.095
3000,2270,845,140,40,0.1,1,1.095
3000,2122,845,140,40,0.1,1,1.095
3000,2011,845,140,40,0.1,1,1.095
3000,1886,845,140,40,0.1,1,1.095
3000,2089,845,140,40,0.1,1,1.095
3000,2128,845,140,40,0.1,1,1.095
3000,2128,845,140,40,0.1,1,1.095
3000,1816,475,80,8.5,0.1,1,1.095
3000,2233,475,80,8.5,0.1,1,1.095
3000,1960,475,80,8.5,0.1,1,1.095
3000,2014,475,80,8.5,0.1,1,1.095
3000,1930,475,80,8.5,0.1,1,1.095
3000,2429,495,120,21,0.1,1,1.095
3000,2526,495,120,21,0.1,1,1.095
3000,2416,495,120,21,0.1,1,1.095
3000,2549,495,120,21,0.1,1,1.095
3000,2557,495,120,21,0.1,1,1.095
3000,2293,495,120,21,0.1,1,1.095
3000,2456,495,120,21,0.1,1,1.095
3000,2554,495,120,21,0.1,1,1.095
3000,2450,495,120,21,0.1,1,1.095
3000,2216,495,120,21,0.1,1,1.095
3000,2256,495,120,21,0.1,1,1.095
3000,2486,495,120,21,0.1,1,1.095
3000,2602,495,120,21,0.1,1,1.095
3000,2813,495,120,21,0.1,1,1.095
3000,2511,495,120,21,0.1,1,1.095
3000,2529,495,120,21,0.1,1,1.095
3000,2530,495,120,21,0.1,1,1.095
3000,2486,495,120,21,0.1,1,1.095
3000,2504,495,120,21,0.1,1,1.095
3000,2517,495,120,21,0.1,1,1.095
3000,2690,495,120,21,0.1,1,1.095
3000,2655,495,120,21,0.1,1,1.095
3000,2486,495,120,21,0.1,1,1.095
3000,2468,495,120,21,0.1,1,1.095
3000,2716,500,140,32,0.1,1,1.095
3000,2954,500,140,32,0.1,1,1.095
3000,2749,500,140,32,0.1,1,1.095
3000,2514,500,140,32,0.1,1,1.095
3000,2526,500,140,32,0.1,1,1.095
3000,2602,500,140,32,0.1,1,1.095
3000,2602,500,140,32,0.1,1,1.095
3000,2627,500,140,32,0.1,1,1.095
3000,2644,500,140,32,0.1,1,1.095
3000,2733,500,140,32,0.1,1,1.095
3000,2678,500,140,32,0.1,1,1.095
3000,2683,500,140,32,0.1,1,1.095
3000,2703,500,140,32,0.1,1,1.095
3000,2691,500,140,32,0.1,1,1.095
3000,2644,500,140,32,0.1,1,1.095
3000,2640,500,140,32,0.1,1,1.095
3000,2675,500,140,32,0.1,1,1.095
3000,2675,500,140,32,0.1,1,1.095
3000,2689,500,140,32,0.1,1,1.095
3000,2706,500,140,32,0.1,1,1.095
3000,2807,500,140,32,0.1,1,1.095
3000,2821,500,140,32,0.1,1,1.095
3000,2851,500,140,32,0.1,1,1.095
3000,2809,500,140,32,0.1,1,1.095
3000,2678,500,140,32,0.1,1,1.095
3000,2828,500,140,32,0.1,1,1.095
3000,2705,500,140,32,0.1,1,1.095
3000,2770,500,140,32,0.1,1,1.095
3000,2906,500,140,32,0.1,1,1.095
3000,2777,500,140,32,0.1,1,1.095
3000,2715,500,140,32,0.1,1,1.095
3000,2767,500,140,32,0.1,1,1.095
3000,2759,500,140,32,0.1,1,1.095
3000,2759,500,140,32,0.1,1,1.095
3000,2780,500,140,32,0.1,1,1.095
3000,2736,500,140,32,0.1,1,1.095
3000,2723,500,140,32,0.1,1,1.095
3000,2765,500,140,32,0.1,1,1.095
3000,2772,500,140,32,0.1,1,1.095
3000,2772,500,140,32,0.1,1,1.095
3000,2774,500,140,32,0.1,1,1.095
3000,2799,500,140,32,0.1,1,1.095
3000,2785,500,140,32,0.1,1,1.095
3000,2785,500,140,32,0.1,1,1.095
3000,2739,500,140,32,0.1,1,1.095
3000,2749,500,140,32,0.1,1,1.095
3000,2589,500,140,32,0.1,1,1.095
3000,2650,500,140,32,0.1,1,1.095
3000,2650,500,140,32,0.1,1,1.095
3000,2599,500,140,32,0.1,1,1.095
3000,2866,500,140,32,0.1,1,1.095
3000,2510,500,140,32,0.1,1,1.095
3000,2792,500,140,32,0.1,1,1.095
3000,2792,500,140,32,0.1,1,1.095
3000,2594,500,140,32,0.1,1,1.095
3000,2594,500,140,32,0.1,1,1.095
3000,2674,500,140,32,0.1,1,1.095
3000,2814,500,140,32,0.1,1,1.095
3000,2618,500,140,32,0.1,1,1.095
3000,2801,500,140,32,0.1,1,1.095
3000,2529,500,140,32,0.1,1,1.095
3000,2497,500,140,32,0.1,1,1.095
3000,2546,500,140,32,0.1,1,1.095
3000,2492,500,140,32,0.1,1,1.095
3000,2489,500,140,32,0.1,1,1.095
3000,2509,500,140,32,0.1,1,1.095
3000,2495,500,140,32,0.1,1,1.095
3000,2501,500,140,32,0.1,1,1.095
3000,2494,500,140,32,0.1,1,1.095
3000,2523,500,140,32,0.1,1,1.095
3000,2675,500,140,32,0.1,1,1.095
3000,2497,500,140,32,0.1,1,1.095
3000,2502,500,140,32,0.1,1,1.095
3000,2732,500,140,32,0.1,1,1.095
3000,2577,500,140,32,0.1,1,1.095
3000,2490,500,140,32,0.1,1,1.095
3000,2597,500,140,32,0.1,1,1.095
3000,2597,500,140,32,0.1,1,1.095
3000,2627,500,140,32,0.1,1,1.095
3000,2497,500,140,32,0.1,1,1.095
